time,container,name,cpu,mem,pids
1757317947,92207a31a6f4,software_architecture_assigment1-redis-1,1.01%,9.754MiB / 7.654GiB,6
1757317947,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.31MiB / 7.654GiB,13
1757317954,703275fe15d7,software_architecture_assigment1-app-2,0.00%,36.5MiB / 7.654GiB,25
1757317954,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757317954,92207a31a6f4,software_architecture_assigment1-redis-1,0.55%,9.504MiB / 7.654GiB,6
1757317954,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.31MiB / 7.654GiB,13
1757317962,703275fe15d7,software_architecture_assigment1-app-2,0.00%,36.5MiB / 7.654GiB,25
1757317962,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757317962,92207a31a6f4,software_architecture_assigment1-redis-1,0.74%,9.504MiB / 7.654GiB,6
1757317962,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.31MiB / 7.654GiB,13
1757317969,703275fe15d7,software_architecture_assigment1-app-2,0.00%,36.5MiB / 7.654GiB,25
1757317969,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757317969,92207a31a6f4,software_architecture_assigment1-redis-1,0.65%,9.504MiB / 7.654GiB,6
1757317969,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.31MiB / 7.654GiB,13
1757317977,703275fe15d7,software_architecture_assigment1-app-2,0.00%,36.5MiB / 7.654GiB,25
1757317977,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757317977,92207a31a6f4,software_architecture_assigment1-redis-1,0.78%,9.504MiB / 7.654GiB,6
1757317977,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.31MiB / 7.654GiB,13
1757317984,703275fe15d7,software_architecture_assigment1-app-2,0.00%,36.5MiB / 7.654GiB,25
1757317984,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757317984,92207a31a6f4,software_architecture_assigment1-redis-1,0.68%,9.754MiB / 7.654GiB,6
1757317984,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.31MiB / 7.654GiB,13
1757317992,703275fe15d7,software_architecture_assigment1-app-2,0.00%,36.5MiB / 7.654GiB,25
1757317992,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757317992,92207a31a6f4,software_architecture_assigment1-redis-1,0.85%,9.754MiB / 7.654GiB,6
1757317992,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.31MiB / 7.654GiB,13
1757317999,703275fe15d7,software_architecture_assigment1-app-2,0.00%,37.5MiB / 7.654GiB,26
1757317999,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757317999,92207a31a6f4,software_architecture_assigment1-redis-1,0.65%,9.895MiB / 7.654GiB,6
1757317999,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.32MiB / 7.654GiB,13
1757318007,703275fe15d7,software_architecture_assigment1-app-2,0.00%,37.77MiB / 7.654GiB,25
1757318007,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757318007,92207a31a6f4,software_architecture_assigment1-redis-1,0.68%,9.73MiB / 7.654GiB,6
1757318007,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.32MiB / 7.654GiB,13
1757318014,703275fe15d7,software_architecture_assigment1-app-2,0.00%,37.77MiB / 7.654GiB,25
1757318014,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757318014,92207a31a6f4,software_architecture_assigment1-redis-1,0.71%,9.98MiB / 7.654GiB,6
1757318014,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.32MiB / 7.654GiB,13
1757318022,703275fe15d7,software_architecture_assigment1-app-2,0.00%,37.77MiB / 7.654GiB,25
1757318022,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757318022,92207a31a6f4,software_architecture_assigment1-redis-1,2.69%,9.98MiB / 7.654GiB,6
1757318022,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.32MiB / 7.654GiB,13
1757318029,703275fe15d7,software_architecture_assigment1-app-2,0.00%,37.77MiB / 7.654GiB,25
1757318029,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757318029,92207a31a6f4,software_architecture_assigment1-redis-1,0.95%,9.98MiB / 7.654GiB,6
1757318029,52db7fc5e140,software_architecture_assigment1-traefik-1,0.04%,55.32MiB / 7.654GiB,13
1757318037,703275fe15d7,software_architecture_assigment1-app-2,0.00%,37.77MiB / 7.654GiB,25
1757318037,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757318037,92207a31a6f4,software_architecture_assigment1-redis-1,0.63%,9.73MiB / 7.654GiB,6
1757318037,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.32MiB / 7.654GiB,13
1757318044,703275fe15d7,software_architecture_assigment1-app-2,0.00%,37.77MiB / 7.654GiB,25
1757318044,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757318044,92207a31a6f4,software_architecture_assigment1-redis-1,0.64%,9.98MiB / 7.654GiB,6
1757318044,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.32MiB / 7.654GiB,13
1757318052,703275fe15d7,software_architecture_assigment1-app-2,0.00%,37.77MiB / 7.654GiB,25
1757318052,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757318052,92207a31a6f4,software_architecture_assigment1-redis-1,0.71%,9.98MiB / 7.654GiB,6
1757318052,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.32MiB / 7.654GiB,13
1757318059,703275fe15d7,software_architecture_assigment1-app-2,0.00%,37.77MiB / 7.654GiB,25
1757318059,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757318059,92207a31a6f4,software_architecture_assigment1-redis-1,0.70%,9.73MiB / 7.654GiB,6
1757318059,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.32MiB / 7.654GiB,13
1757318067,703275fe15d7,software_architecture_assigment1-app-2,0.00%,37.77MiB / 7.654GiB,25
1757318067,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757318067,92207a31a6f4,software_architecture_assigment1-redis-1,0.63%,9.98MiB / 7.654GiB,6
1757318067,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.32MiB / 7.654GiB,13
1757318074,703275fe15d7,software_architecture_assigment1-app-2,0.00%,37.77MiB / 7.654GiB,25
1757318074,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757318074,92207a31a6f4,software_architecture_assigment1-redis-1,1.00%,9.98MiB / 7.654GiB,6
1757318074,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.32MiB / 7.654GiB,13
1757318082,703275fe15d7,software_architecture_assigment1-app-2,0.00%,37.77MiB / 7.654GiB,25
1757318082,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757318082,92207a31a6f4,software_architecture_assigment1-redis-1,0.87%,9.98MiB / 7.654GiB,6
1757318082,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.32MiB / 7.654GiB,13
1757318089,703275fe15d7,software_architecture_assigment1-app-2,0.00%,37.76MiB / 7.654GiB,25
1757318089,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757318089,92207a31a6f4,software_architecture_assigment1-redis-1,0.92%,9.98MiB / 7.654GiB,6
1757318089,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.31MiB / 7.654GiB,13
1757318097,703275fe15d7,software_architecture_assigment1-app-2,0.00%,37.76MiB / 7.654GiB,25
1757318097,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757318097,92207a31a6f4,software_architecture_assigment1-redis-1,0.70%,9.73MiB / 7.654GiB,6
1757318097,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.31MiB / 7.654GiB,13
1757318104,703275fe15d7,software_architecture_assigment1-app-2,0.00%,37.76MiB / 7.654GiB,25
1757318104,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757318104,92207a31a6f4,software_architecture_assigment1-redis-1,0.74%,9.73MiB / 7.654GiB,6
1757318104,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.31MiB / 7.654GiB,13
1757318112,703275fe15d7,software_architecture_assigment1-app-2,0.00%,37.76MiB / 7.654GiB,25
1757318112,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757318112,92207a31a6f4,software_architecture_assigment1-redis-1,0.87%,9.98MiB / 7.654GiB,6
1757318112,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.31MiB / 7.654GiB,13
1757318119,703275fe15d7,software_architecture_assigment1-app-2,0.00%,37.76MiB / 7.654GiB,25
1757318119,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757318119,92207a31a6f4,software_architecture_assigment1-redis-1,0.78%,9.98MiB / 7.654GiB,6
1757318119,52db7fc5e140,software_architecture_assigment1-traefik-1,2.09%,55.31MiB / 7.654GiB,13
1757318127,703275fe15d7,software_architecture_assigment1-app-2,0.00%,37.76MiB / 7.654GiB,25
1757318127,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757318127,92207a31a6f4,software_architecture_assigment1-redis-1,0.74%,9.98MiB / 7.654GiB,6
1757318127,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.31MiB / 7.654GiB,13
1757318134,703275fe15d7,software_architecture_assigment1-app-2,0.00%,37.76MiB / 7.654GiB,25
1757318134,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757318134,92207a31a6f4,software_architecture_assigment1-redis-1,0.97%,9.73MiB / 7.654GiB,6
1757318134,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.31MiB / 7.654GiB,13
1757318142,703275fe15d7,software_architecture_assigment1-app-2,0.00%,37.76MiB / 7.654GiB,25
1757318142,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757318142,92207a31a6f4,software_architecture_assigment1-redis-1,0.88%,9.98MiB / 7.654GiB,6
1757318142,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.31MiB / 7.654GiB,13
1757318149,703275fe15d7,software_architecture_assigment1-app-2,0.00%,37.76MiB / 7.654GiB,25
1757318149,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757318149,92207a31a6f4,software_architecture_assigment1-redis-1,0.88%,10.23MiB / 7.654GiB,6
1757318149,52db7fc5e140,software_architecture_assigment1-traefik-1,0.03%,55.31MiB / 7.654GiB,13
1757318157,703275fe15d7,software_architecture_assigment1-app-2,0.00%,37.76MiB / 7.654GiB,25
1757318157,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757318157,92207a31a6f4,software_architecture_assigment1-redis-1,0.97%,9.98MiB / 7.654GiB,6
1757318157,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.31MiB / 7.654GiB,13
1757318164,703275fe15d7,software_architecture_assigment1-app-2,0.00%,37.78MiB / 7.654GiB,25
1757318164,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757318164,92207a31a6f4,software_architecture_assigment1-redis-1,0.66%,9.73MiB / 7.654GiB,6
1757318164,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.31MiB / 7.654GiB,13
1757318172,703275fe15d7,software_architecture_assigment1-app-2,0.03%,37.78MiB / 7.654GiB,25
1757318172,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757318172,92207a31a6f4,software_architecture_assigment1-redis-1,0.90%,9.98MiB / 7.654GiB,6
1757318172,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.31MiB / 7.654GiB,13
1757318179,703275fe15d7,software_architecture_assigment1-app-2,0.00%,37.78MiB / 7.654GiB,25
1757318179,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757318179,92207a31a6f4,software_architecture_assigment1-redis-1,0.73%,9.98MiB / 7.654GiB,6
1757318179,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.31MiB / 7.654GiB,13
1757318187,703275fe15d7,software_architecture_assigment1-app-2,0.00%,37.78MiB / 7.654GiB,25
1757318187,1386cd3d0ec4,software_architecture_assigment1-static-1,0.00%,7.234MiB / 7.654GiB,9
1757318187,92207a31a6f4,software_architecture_assigment1-redis-1,0.80%,9.98MiB / 7.654GiB,6
1757318187,52db7fc5e140,software_architecture_assigment1-traefik-1,0.00%,55.31MiB / 7.654GiB,13
1757318194,703275fe15d7,software_architecture_assigment1-app-2,0.00%,34.99MiB / 7.654GiB,15
1757318201,44b369a61497,--,0.00%,0B / 0B,0
1757318201,b95747a820b0,--,0.00%,0B / 0B,0
1757318201,dec0d53ddce2,--,0.00%,0B / 0B,0
1757318201,906af32d29af,--,0.00%,0B / 0B,0
1757318201,03ddec0ff8f9,--,0.00%,0B / 0B,0
1757318207,906af32d29af,software_architecture_assigment1-app-1,213.79%,501.4MiB / 7.654GiB,50
1757318207,6abb04b40f51,software_architecture_assigment1-app-2,207.95%,481.7MiB / 7.654GiB,55
1757318207,7792f2a44630,software_architecture_assigment1-app-3,188.25%,508.7MiB / 7.654GiB,48
1757318207,03ddec0ff8f9,software_architecture_assigment1-app_direct-1,194.10%,509.6MiB / 7.654GiB,55
1757318207,b95747a820b0,software_architecture_assigment1-static-1,0.00%,7.266MiB / 7.654GiB,9
1757318207,44b369a61497,software_architecture_assigment1-redis-1,0.39%,9.453MiB / 7.654GiB,6
1757318207,dec0d53ddce2,software_architecture_assigment1-traefik-1,0.00%,33.41MiB / 7.654GiB,12
1757318215,906af32d29af,software_architecture_assigment1-app-1,268.37%,638MiB / 7.654GiB,41
1757318215,6abb04b40f51,software_architecture_assigment1-app-2,234.59%,414.7MiB / 7.654GiB,49
1757318215,7792f2a44630,software_architecture_assigment1-app-3,276.55%,663.1MiB / 7.654GiB,41
1757318215,03ddec0ff8f9,software_architecture_assigment1-app_direct-1,199.28%,666.2MiB / 7.654GiB,47
1757318215,b95747a820b0,software_architecture_assigment1-static-1,0.00%,7.266MiB / 7.654GiB,9
1757318215,44b369a61497,software_architecture_assigment1-redis-1,1.49%,9.453MiB / 7.654GiB,6
1757318215,dec0d53ddce2,software_architecture_assigment1-traefik-1,0.00%,33.41MiB / 7.654GiB,12
1757318222,906af32d29af,software_architecture_assigment1-app-1,239.05%,636.9MiB / 7.654GiB,44
1757318222,6abb04b40f51,software_architecture_assigment1-app-2,214.05%,582.8MiB / 7.654GiB,49
1757318222,7792f2a44630,software_architecture_assigment1-app-3,196.10%,586.2MiB / 7.654GiB,49
1757318222,03ddec0ff8f9,software_architecture_assigment1-app_direct-1,211.36%,832.7MiB / 7.654GiB,38
1757318222,b95747a820b0,software_architecture_assigment1-static-1,0.00%,7.266MiB / 7.654GiB,9
1757318222,44b369a61497,software_architecture_assigment1-redis-1,0.56%,9.453MiB / 7.654GiB,6
1757318222,dec0d53ddce2,software_architecture_assigment1-traefik-1,0.00%,33.41MiB / 7.654GiB,12
1757318229,906af32d29af,software_architecture_assigment1-app-1,238.59%,513.6MiB / 7.654GiB,49
1757318229,6abb04b40f51,software_architecture_assigment1-app-2,194.75%,599.1MiB / 7.654GiB,55
1757318229,7792f2a44630,software_architecture_assigment1-app-3,206.41%,680.5MiB / 7.654GiB,52
1757318229,03ddec0ff8f9,software_architecture_assigment1-app_direct-1,203.17%,583.1MiB / 7.654GiB,46
1757318229,b95747a820b0,software_architecture_assigment1-static-1,0.00%,7.266MiB / 7.654GiB,9
1757318229,44b369a61497,software_architecture_assigment1-redis-1,0.44%,9.453MiB / 7.654GiB,6
1757318229,dec0d53ddce2,software_architecture_assigment1-traefik-1,0.00%,33.41MiB / 7.654GiB,12
1757318237,906af32d29af,software_architecture_assigment1-app-1,203.88%,644.6MiB / 7.654GiB,49
1757318237,6abb04b40f51,software_architecture_assigment1-app-2,162.86%,557.8MiB / 7.654GiB,49
1757318237,7792f2a44630,software_architecture_assigment1-app-3,235.11%,589.5MiB / 7.654GiB,55
1757318237,03ddec0ff8f9,software_architecture_assigment1-app_direct-1,201.86%,733.5MiB / 7.654GiB,41
1757318237,b95747a820b0,software_architecture_assigment1-static-1,0.00%,7.266MiB / 7.654GiB,9
1757318237,44b369a61497,software_architecture_assigment1-redis-1,0.43%,9.453MiB / 7.654GiB,6
1757318237,dec0d53ddce2,software_architecture_assigment1-traefik-1,0.00%,33.41MiB / 7.654GiB,12
1757318245,906af32d29af,software_architecture_assigment1-app-1,192.42%,823.9MiB / 7.654GiB,54
1757318245,6abb04b40f51,software_architecture_assigment1-app-2,235.12%,770.6MiB / 7.654GiB,56
1757318245,7792f2a44630,software_architecture_assigment1-app-3,246.19%,762MiB / 7.654GiB,58
1757318245,03ddec0ff8f9,software_architecture_assigment1-app_direct-1,237.38%,603.5MiB / 7.654GiB,46
1757318245,b95747a820b0,software_architecture_assigment1-static-1,0.00%,7.266MiB / 7.654GiB,9
1757318245,44b369a61497,software_architecture_assigment1-redis-1,0.47%,9.453MiB / 7.654GiB,6
1757318245,dec0d53ddce2,software_architecture_assigment1-traefik-1,0.00%,33.41MiB / 7.654GiB,12
1757318252,906af32d29af,software_architecture_assigment1-app-1,273.34%,526.3MiB / 7.654GiB,56
1757318252,6abb04b40f51,software_architecture_assigment1-app-2,210.11%,760.3MiB / 7.654GiB,60
1757318252,7792f2a44630,software_architecture_assigment1-app-3,232.40%,746.8MiB / 7.654GiB,52
1757318252,03ddec0ff8f9,software_architecture_assigment1-app_direct-1,165.69%,798.2MiB / 7.654GiB,51
1757318252,b95747a820b0,software_architecture_assigment1-static-1,0.00%,7.266MiB / 7.654GiB,9
1757318252,44b369a61497,software_architecture_assigment1-redis-1,1.04%,9.453MiB / 7.654GiB,6
1757318252,dec0d53ddce2,software_architecture_assigment1-traefik-1,0.00%,33.41MiB / 7.654GiB,12
1757318260,906af32d29af,software_architecture_assigment1-app-1,191.78%,752.9MiB / 7.654GiB,49
1757318260,6abb04b40f51,software_architecture_assigment1-app-2,222.43%,614.7MiB / 7.654GiB,57
1757318260,7792f2a44630,software_architecture_assigment1-app-3,233.56%,695.3MiB / 7.654GiB,58
1757318260,03ddec0ff8f9,software_architecture_assigment1-app_direct-1,219.04%,766.9MiB / 7.654GiB,51
1757318260,b95747a820b0,software_architecture_assigment1-static-1,0.00%,7.266MiB / 7.654GiB,9
1757318260,44b369a61497,software_architecture_assigment1-redis-1,0.40%,9.453MiB / 7.654GiB,6
1757318260,dec0d53ddce2,software_architecture_assigment1-traefik-1,0.06%,33.41MiB / 7.654GiB,12
1757318268,906af32d29af,software_architecture_assigment1-app-1,185.77%,719.8MiB / 7.654GiB,52
1757318268,6abb04b40f51,software_architecture_assigment1-app-2,177.92%,756.6MiB / 7.654GiB,60
1757318268,7792f2a44630,software_architecture_assigment1-app-3,237.14%,664.2MiB / 7.654GiB,58
1757318268,03ddec0ff8f9,software_architecture_assigment1-app_direct-1,252.95%,556.1MiB / 7.654GiB,41
1757318268,b95747a820b0,software_architecture_assigment1-static-1,0.00%,7.266MiB / 7.654GiB,9
1757318268,44b369a61497,software_architecture_assigment1-redis-1,0.46%,9.453MiB / 7.654GiB,6
1757318268,dec0d53ddce2,software_architecture_assigment1-traefik-1,0.00%,33.41MiB / 7.654GiB,12
1757318276,906af32d29af,software_architecture_assigment1-app-1,186.68%,869.9MiB / 7.654GiB,67
1757318276,6abb04b40f51,software_architecture_assigment1-app-2,207.66%,630.6MiB / 7.654GiB,60
1757318276,7792f2a44630,software_architecture_assigment1-app-3,263.83%,679.5MiB / 7.654GiB,50
1757318276,03ddec0ff8f9,software_architecture_assigment1-app_direct-1,196.24%,596.3MiB / 7.654GiB,42
1757318276,b95747a820b0,software_architecture_assigment1-static-1,0.00%,7.266MiB / 7.654GiB,9
1757318276,44b369a61497,software_architecture_assigment1-redis-1,0.50%,9.453MiB / 7.654GiB,6
1757318276,dec0d53ddce2,software_architecture_assigment1-traefik-1,0.00%,33.41MiB / 7.654GiB,12
1757318283,906af32d29af,software_architecture_assigment1-app-1,267.30%,751.8MiB / 7.654GiB,61
1757318283,6abb04b40f51,software_architecture_assigment1-app-2,219.90%,641.6MiB / 7.654GiB,56
1757318283,7792f2a44630,software_architecture_assigment1-app-3,183.46%,649.6MiB / 7.654GiB,60
1757318283,03ddec0ff8f9,software_architecture_assigment1-app_direct-1,189.37%,360.2MiB / 7.654GiB,47
1757318283,b95747a820b0,software_architecture_assigment1-static-1,0.00%,7.266MiB / 7.654GiB,9
1757318283,44b369a61497,software_architecture_assigment1-redis-1,0.86%,9.453MiB / 7.654GiB,6
1757318283,dec0d53ddce2,software_architecture_assigment1-traefik-1,0.00%,33.41MiB / 7.654GiB,12
1757318291,906af32d29af,software_architecture_assigment1-app-1,300.58%,729.8MiB / 7.654GiB,62
1757318291,6abb04b40f51,software_architecture_assigment1-app-2,211.99%,510.5MiB / 7.654GiB,52
1757318291,7792f2a44630,software_architecture_assigment1-app-3,176.09%,626.7MiB / 7.654GiB,52
1757318291,03ddec0ff8f9,software_architecture_assigment1-app_direct-1,238.38%,605.5MiB / 7.654GiB,50
1757318291,b95747a820b0,software_architecture_assigment1-static-1,0.00%,7.266MiB / 7.654GiB,9
1757318291,44b369a61497,software_architecture_assigment1-redis-1,0.71%,9.453MiB / 7.654GiB,6
1757318291,dec0d53ddce2,software_architecture_assigment1-traefik-1,0.00%,33.41MiB / 7.654GiB,12
1757318299,906af32d29af,software_architecture_assigment1-app-1,257.92%,629.6MiB / 7.654GiB,55
1757318299,6abb04b40f51,software_architecture_assigment1-app-2,238.83%,651.6MiB / 7.654GiB,55
1757318299,7792f2a44630,software_architecture_assigment1-app-3,240.35%,578.6MiB / 7.654GiB,50
1757318299,03ddec0ff8f9,software_architecture_assigment1-app_direct-1,202.56%,766.9MiB / 7.654GiB,50
1757318299,b95747a820b0,software_architecture_assigment1-static-1,0.00%,7.266MiB / 7.654GiB,9
1757318299,44b369a61497,software_architecture_assigment1-redis-1,0.66%,9.457MiB / 7.654GiB,6
1757318299,dec0d53ddce2,software_architecture_assigment1-traefik-1,0.00%,33.42MiB / 7.654GiB,12
1757318307,906af32d29af,software_architecture_assigment1-app-1,272.80%,755.2MiB / 7.654GiB,67
1757318307,6abb04b40f51,software_architecture_assigment1-app-2,330.43%,775MiB / 7.654GiB,54
1757318307,7792f2a44630,software_architecture_assigment1-app-3,280.95%,755.1MiB / 7.654GiB,54
1757318307,03ddec0ff8f9,software_architecture_assigment1-app_direct-1,229.75%,849.6MiB / 7.654GiB,50
1757318307,b95747a820b0,software_architecture_assigment1-static-1,0.00%,7.266MiB / 7.654GiB,9
1757318307,44b369a61497,software_architecture_assigment1-redis-1,1.81%,9.457MiB / 7.654GiB,6
1757318307,dec0d53ddce2,software_architecture_assigment1-traefik-1,0.00%,33.41MiB / 7.654GiB,12
1757318315,906af32d29af,software_architecture_assigment1-app-1,233.24%,624.9MiB / 7.654GiB,58
1757318315,6abb04b40f51,software_architecture_assigment1-app-2,284.46%,809.9MiB / 7.654GiB,55
1757318315,7792f2a44630,software_architecture_assigment1-app-3,266.82%,778.2MiB / 7.654GiB,55
1757318315,03ddec0ff8f9,software_architecture_assigment1-app_direct-1,285.45%,940.2MiB / 7.654GiB,58
1757318315,b95747a820b0,software_architecture_assigment1-static-1,0.00%,7.266MiB / 7.654GiB,9
1757318315,44b369a61497,software_architecture_assigment1-redis-1,3.16%,9.371MiB / 7.654GiB,6
1757318315,dec0d53ddce2,software_architecture_assigment1-traefik-1,0.00%,33.41MiB / 7.654GiB,12
1757318323,906af32d29af,software_architecture_assigment1-app-1,249.35%,677.3MiB / 7.654GiB,58
1757318323,6abb04b40f51,software_architecture_assigment1-app-2,335.38%,834.1MiB / 7.654GiB,55
1757318323,7792f2a44630,software_architecture_assigment1-app-3,297.70%,886.7MiB / 7.654GiB,58
1757318323,03ddec0ff8f9,software_architecture_assigment1-app_direct-1,286.12%,844.6MiB / 7.654GiB,56
1757318323,b95747a820b0,software_architecture_assigment1-static-1,0.00%,7.266MiB / 7.654GiB,9
1757318323,44b369a61497,software_architecture_assigment1-redis-1,1.32%,9.371MiB / 7.654GiB,6
1757318323,dec0d53ddce2,software_architecture_assigment1-traefik-1,0.00%,33.41MiB / 7.654GiB,12
1757318330,906af32d29af,software_architecture_assigment1-app-1,328.04%,627.5MiB / 7.654GiB,52
1757318330,6abb04b40f51,software_architecture_assigment1-app-2,255.77%,901.3MiB / 7.654GiB,61
1757318330,7792f2a44630,software_architecture_assigment1-app-3,328.17%,892.1MiB / 7.654GiB,55
1757318330,03ddec0ff8f9,software_architecture_assigment1-app_direct-1,225.23%,843.2MiB / 7.654GiB,59
1757318330,b95747a820b0,software_architecture_assigment1-static-1,0.00%,7.266MiB / 7.654GiB,9
1757318330,44b369a61497,software_architecture_assigment1-redis-1,0.78%,9.371MiB / 7.654GiB,6
1757318330,dec0d53ddce2,software_architecture_assigment1-traefik-1,25.47%,33.49MiB / 7.654GiB,12
1757318338,906af32d29af,software_architecture_assigment1-app-1,349.90%,747MiB / 7.654GiB,55
1757318338,6abb04b40f51,software_architecture_assigment1-app-2,240.80%,921.4MiB / 7.654GiB,58
1757318338,7792f2a44630,software_architecture_assigment1-app-3,263.47%,935.6MiB / 7.654GiB,55
1757318338,03ddec0ff8f9,software_architecture_assigment1-app_direct-1,286.99%,712.3MiB / 7.654GiB,59
1757318338,b95747a820b0,software_architecture_assigment1-static-1,0.00%,7.266MiB / 7.654GiB,9
1757318338,44b369a61497,software_architecture_assigment1-redis-1,2.57%,9.371MiB / 7.654GiB,6
1757318338,dec0d53ddce2,software_architecture_assigment1-traefik-1,0.00%,33.49MiB / 7.654GiB,12
1757318347,906af32d29af,software_architecture_assigment1-app-1,248.14%,876.1MiB / 7.654GiB,57
1757318347,6abb04b40f51,software_architecture_assigment1-app-2,243.02%,974.4MiB / 7.654GiB,61
1757318347,7792f2a44630,software_architecture_assigment1-app-3,295.35%,908.2MiB / 7.654GiB,55
1757318347,03ddec0ff8f9,software_architecture_assigment1-app_direct-1,280.36%,564MiB / 7.654GiB,53
1757318347,b95747a820b0,software_architecture_assigment1-static-1,0.00%,7.266MiB / 7.654GiB,9
1757318347,44b369a61497,software_architecture_assigment1-redis-1,0.92%,9.371MiB / 7.654GiB,6
1757318347,dec0d53ddce2,software_architecture_assigment1-traefik-1,0.48%,33.5MiB / 7.654GiB,12
1757318355,906af32d29af,software_architecture_assigment1-app-1,234.36%,871MiB / 7.654GiB,52
1757318355,6abb04b40f51,software_architecture_assigment1-app-2,209.89%,919.7MiB / 7.654GiB,55
1757318355,7792f2a44630,software_architecture_assigment1-app-3,324.16%,969.2MiB / 7.654GiB,55
